index,name,intl_name,brand_name,brand_intl_name,year_month,rank,score,f1,f2,f3,f4,f5,f6,flavour_tags,checkin_count,pictures,id,f_mean
584,達磨正宗,Daruma Masamune,岐阜県,Gifu,202001,12,4.025813579559326,0.11981867253780365,0.3446849286556244,0.9085519909858704,0.07313171774148941,0.1045747920870781,0.15838217735290527, 紹興酒 カラメル こってり チョコレート キャラメル 燗酒 濃厚 ハチミツ ナッツ 深み 苦味 まったり するする コク ガス 上品 芳醇 酸味 フレッシュ 軽快,59,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2SJClSXVYER6OM|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2uo6FEA24zqSch|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/25BxcIpDwOX35E,584,0.2848573798934619
585,房島屋,Bojimaya,岐阜県,Gifu,202001,13,4.024983406066895,0.3733190298080444,0.4153962433338165,0.4442209005355835,0.3092226088047028,0.3926078677177429,0.4909043908119202, レーズン 酸味 キャラメル ガス 辛口 ブドウ フレッシュ ヨーグルト ずっしり 余韻 キレ 穀物 渋み ラムネ 苦味 力強い シャンパン 旨味 甘味 ライチ,132,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/PA5jx9vNHCH74|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/11VUBvve03DAD4|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2qWFnPXsMItWVH,585,0.4042785068353017
586,無風,Mukade,岐阜県,Gifu,202001,14,4.022233963012694,0.37275874614715576,0.14498595893383026,0.3221375346183777,0.4672342240810394,0.5351703763008118,0.4811883866786957, ずっしり 穏やか 重い ミルク 軽快 ちびちび リンゴ メロン 安定 スッキリ まろやか 心地よい 梨 渋み ほのか 辛口 あっさり しっかり 苦味 コク,85,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1cp5HMoomLx3zY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/mmSIpkmv6vxPT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2C8no6JK7eRoEi,586,0.38724587112665176
587,天領,Tenryo,岐阜県,Gifu,202001,15,4.0210018157958975,0.5124916434288025,0.2512775063514709,0.3135586977005005,0.4566567838191986,0.29592859745025635,0.5289458632469177, 華やか 味噌 ハチミツ 重い あっさり ふんわり 爽快 さらり 綺麗 パイナップル ガス 上品 甘味 旨味 するする 濃厚 コク 薄い とろみ まろやか,95,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Q3dCJX4g5KoII|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Wpz7lgglFzzUx|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2eGIRoU1SZ4PS5,587,0.3931431819995244
588,白川郷,Shirakawago,岐阜県,Gifu,202001,16,4.0196242332458505,0.3890902400016785,0.1671696901321411,0.2007224410772324,0.7627111673355103,0.12276022881269455,0.4284568130970001, トロピカル ガス 落ち着く レモン とろみ 安定 ヨーグルト 甘酸っぱい 濃厚 甘味 控えめ ほのか 苦味 優しい コク 常温 旨味 フルーティ 酸味 しっかり,42,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/24EXzw2ZHL1VQh|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/cRw80uRkReC4q|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/m7A4G05WZdJPM,588,0.34515176340937614
589,百春,Hyakushun,岐阜県,Gifu,202001,17,4.01939868927002,0.5200510621070862,0.2979552745819092,0.232585608959198,0.3351229131221771,0.25753843784332275,0.6387801170349121, ガス 酸味 ピチピチ フレッシュ アミノ酸 フルーティ みずみずしい 甘酸っぱい 華やか ラムネ どっしり 穀物 爽快 昔ながら とろみ リンゴ 甘味 ジュース 余韻 パイナップル,92,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/QPg9fnNMAHsRV|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2KDaECJsHHfl7Z|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/mFGuztZDxlCTn,589,0.3803389022747676
590,久寿玉,Kusudama,岐阜県,Gifu,202001,18,4.018754959106444,0.21230575442314148,0.19556234776973724,0.12515926361083984,0.6019532084465027,0.5679991841316223,0.464807540178299, 昔ながら ヨーグルト さっぱり 冷酒 辛口 薄い さらり とろみ ピリリ なめらか 熱燗 甘味 キリリ さわやか フレッシュ 穏やか フルーティ スッキリ まろやか 常温,61,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/OdIjmu2w5zGaD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/30KlZg4N0qm9ky|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/234rUIWLWRwvVQ,590,0.3612978830933571
591,津島屋,Tsushimaya,岐阜県,Gifu,202001,19,4.016195297241212,0.28205427527427673,0.5895359516143799,0.5905120372772217,0.4068067669868469,0.036966562271118164,0.2394368797540665, レーズン キャラメル 穀物 スパイス ラム ブドウ 酸味 パイナップル 鮮烈 飴 優しい 味噌 フルーティ 綺麗 清涼 甘味 シャープ フレッシュ チョコレート 旨味,84,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/16NBuJFUiU3ZZH|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1jmrRKz5KIKkkT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/UB73pTP0DIR2Y,591,0.35755207886298496
592,鯨波,Geiha,岐阜県,Gifu,202001,20,4.014145374298097,0.35102601033987474,0.3658615954758866,0.29550163174007515,0.4657011069967764,0.42063182539559485,0.43981012594700347, ナッツ なめらか ほのか しっかり 苦味 スイスイ 控えめ ふくよか キリリ 旨味 柔らかい ふんわり 濃厚 フレッシュ 余韻 穏やか コク スッキリ キレ 辛口,51,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/5VPW3Tn8dXFdI|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/QboNb7haa53R5|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/jDaMnj2dK7uvB,592,
593,白真弓,Shiramayumi,岐阜県,Gifu,202001,21,4.0130934715271005,0.2347621768712997,0.434938371181488,0.31472551822662354,0.5966681241989136,0.3868394196033478,0.3885943591594696, 旨味 燗酒 コク ツン 安定 ふくよか 濃厚 キレ 渋み 豊か 軽快 綺麗 するする どっしり しっかり スイスイ 薄い とろみ まろやか メロン,63,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2CVGreCFQMk1G2|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/PznPB3rRuYEa|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/gPFHjAZqU1fvu,593,0.3927546615401904
594,蔵元の隠し酒,,岐阜県,Gifu,202001,22,4.012561321258545,0.4044383290861742,0.38336318668879366,0.27382191843766507,0.41976524698228324,0.3949682675797099,0.468233266297465, 辛口 華やか とろみ まろやか さっぱり さわやか 濃厚 フルーティ スッキリ 旨味 甘味,24,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/VQe4wQc3s6Mdv|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/sVEiB6Xl4be3t|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2gyw9KvPVTL77E,594,
595,長良川,Nagaragawa,岐阜県,Gifu,202001,23,4.0106472969055185,0.2255569100379944,0.3782212436199188,0.44810843467712397,0.428815096616745,0.5767353177070618,0.2979356050491333, 昔ながら ずっしり ライチ 辛口 アミノ酸 チーズ さわやか 旨味 穀物 苦味 リンゴ 酸味 なめらか 控えめ 芳醇 ふんわり 余韻 穏やか コク しっかり,43,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/u3TShL8dHmUGI|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/RcP9Zxmcfw1HX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1SSDIRHBii90p7,595,0.3925621012846629
596,千代菊,Chiyogiku,岐阜県,Gifu,202001,24,4.01037073135376,0.20025168359279635,0.3991954624652863,0.689282238483429,0.4231659471988678,0.3263150155544281,0.1997030973434448, スモーキー 栗 カラメル 穀物 キャラメル 複雑 綺麗 ワイン コク 辛口 控えめ ふくよか ほのか 濃厚 スッキリ 余韻 穏やか 華やか キレ 常温,38,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2z8LLY6q55cQtm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/12zq9ImIwKs4vx|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1rQk0vaiwdh0Ue,596,0.3729855741063754
597,鬼ころし,Onikoroshi,岐阜県,Gifu,202001,25,4.009795665740967,0.374732481829634,0.404431209138229,0.3117736685944472,0.44923914633006534,0.383814100528776,0.4331799819951556, 熱燗 優しい 余韻 バランス まろやか 辛口 旨味 酸味 スッキリ 甘味,23,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2jf7U5GpBiVBZ6|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1F2ihvInYNAs5M|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2hvVvH2XYqqPkI,597,
598,蔵人しかのめぬ新酒,,岐阜県,Gifu,202001,26,4.009579658508302,0.4750658965671171,0.31408796100347575,0.20036522901507384,0.3016433116001811,0.3572626092173689,0.5376939510075527, メロン ふくよか フルーティ 甘味,7,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2f1NUstt7nKzAF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/137cyXxQPCbBXm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/sYC42SOq2fGB3,598,
599,美濃天狗,Minotengu,岐阜県,Gifu,202001,27,4.009297847747804,0.39820225084775357,0.37661086699920243,0.2851391166603613,0.4354030747312081,0.38163064294982463,0.46251543304617626, 砂糖 丸み ガス 安定 深み まったり さらり 熱燗 上品 ふんわり スッキリ 綺麗 コク さっぱり 甘味 フルーティ 酸味 旨味,15,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2dhEqBKObiQSYE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/mFCpKOD92nzjk|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/F5NJvGLj1fnuU,599,
600,深山菊,Miyamagiku,岐阜県,Gifu,202001,28,4.009297847747804,0.5173861384391785,0.2831981182098389,0.16436292231082916,0.33829185366630554,0.4367411136627197,0.5656068325042725, ライチ なめらか ブドウ キレ フレッシュ 甘酸っぱい 柑橘 あっさり するする 薄い とろみ 甘味 ほのか ヨーグルト キリリ 余韻 フルーティ 華やか まろやか しっかり,37,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/C7EkHfxhoOqgt|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1EkejltnSFKR28|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1ZGKQXrf4sy2Ci,600,0.384264496465524
601,TERA,TERA,岐阜県,Gifu,202001,29,4.009201049804688,0.438591481662648,0.39208810734224264,0.2669102387871244,0.4070906614703674,0.3618843961068633,0.46802107947110805, ジュース 軽快 するする ワイン ふんわり 穏やか 甘味 濃厚 フルーティ 酸味 スッキリ,18,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2RCOYat50FgQXf|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/XyyS1S4Qb4BEU|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/28EL59d5810EhC,601,
602,女城主,,岐阜県,Gifu,202001,30,4.0085859298706055,0.3606882691383362,0.2245122641324997,0.09153977036476137,0.7295925617218018,0.22955574095249176,0.4755181968212128, 昔ながら ほのか さらり 硬い 控えめ 綺麗 淡い 清涼 グレープフルーツ 丸み 芳醇 ツン まろやか フルーティ 甘味 上品 ふくよか ヨーグルト 柔らかい 冷酒,53,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/rHcZSRFcuaQwl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2PDEReYyL9t2iQ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/7Wi6ZLoiGMlj0,602,0.3519011338551839
603,飛騨娘,Hidamusume,岐阜県,Gifu,202001,31,4.007948398590088,0.3963826654218011,0.38054384125490504,0.2785821289563023,0.41986501018825334,0.4013894943602504,0.46340047345845536, まろやか スッキリ 甘味,5,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/16l5KEvfygbvAw|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2gkDgXXIPsNEwH|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1HmfJobW51M3BK,603,
605,山車,Dashi,岐阜県,Gifu,202001,33,4.007948398590088,0.6344472765922546,0.1855527609586716,0.010989622212946415,0.5756899118423462,0.2498922646045685,0.4111703038215637, 花 ふっくら まったり 渋み ふんわり フレッシュ ツン とろみ まろやか メロン 上品 冷酒 余韻 フルーティ 華やか 辛口 甘味 濃厚 苦味 旨味,47,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/zWkTzYezrEQkn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/coUHrK0jV3fxl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/x7u5i0vrlr5ND,605,0.34462369000539184
606,奥飛騨,Okuhida,岐阜県,Gifu,202001,34,4.007948398590088,0.3870057017839095,0.38477379182656607,0.28678513507828896,0.42977687893711336,0.41230453058790406,0.45674723883015855, ワイン キレ さっぱり ふくよか 芳醇 コク 華やか 旨味 辛口 甘味 スッキリ 酸味,29,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1BxckXFBOECqSq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/bblB1qNtE4YNR|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/10VMLszM4vtl4g,606,
607,磯自慢,Isojiman,静岡県,Shizuoka,202001,1,4.412219047546387,0.4605389535427094,0.4232562482357025,0.2379044741392136,0.42309918999671936,0.3658811151981354,0.4891600906848908, メロン スッキリ 甘味 バナナ 旨味 フルーティ 綺麗 辛口 上品 さわやか バランス 穀物 酸味 蜜 キレ 軽快 さっぱり セメダイン キリリ さらり,726,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1KiJmDotG8AH8B|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Q6vyWC9XGuCDE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/JyBn3D6aAa4wl,607,0.3999733452995618
608,開運,Kaiun,静岡県,Shizuoka,202001,2,4.032209396362306,0.42419105768203735,0.4025494754314423,0.23834070563316345,0.4742568135261536,0.3576813340187073,0.4983513951301575, オレンジ 甘味 旨味 スッキリ さわやか フレッシュ 安定 さっぱり 酸味 軽快 バランス 辛口 フルーティ 華やか 綺麗 どっしり 穏やか まろやか メロン バナナ,505,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/zg0S0LqNMmHge|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1ferCNKTZ9ZhNT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2xL9Uzq8ZT7F95,608,0.3992284635702769
609,臥龍梅,Garyubai,静岡県,Shizuoka,202001,3,4.0169878005981445,0.3820494115352631,0.20854344964027405,0.2503928244113922,0.4368050992488861,0.5386766791343689,0.5166043639183044, 辛口 スッキリ スイスイ さわやか しっかり 甘味 スパイス 華やか 飴 酸味 控えめ 綺麗 淡い 清涼 ツン 旨味 柔らかい どっしり ワイン ジュース,280,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/NV4u16zjaitkl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2E3rqmd2OUadBU|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/hGnDwlaY7W16M,609,0.3888453046480815
610,正雪,Shosetsu,静岡県,Shizuoka,202001,4,4.0128564834594735,0.4064513146877289,0.3993971049785614,0.21549394726753235,0.5718949437141418,0.3102637827396393,0.4533367455005646, バナナ 辛口 甘味 栗 果物 優しい 清涼 スッキリ 旨味 しっかり フルーティ まろやか 上品 オレンジ 丸み 綺麗 なめらか レモン 苦味 ふっくら,233,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2YDEouyJdYolF8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/V9JcMuPGebl1q|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1rNQv1YDvPWxVZ,610,0.3928063064813614
611,喜久酔,Kikuyoi,静岡県,Shizuoka,202001,5,4.0123987197875985,0.30418580770492554,0.4466269016265869,0.37542182207107533,0.6064452528953552,0.2694830894470215,0.3558888733386993, レーズン 旨味 花 穀物 蜜 穏やか メロン スッキリ まろやか 軽快 酸味 常温 ブドウ ラム 砂糖 優しい 栗 ピチピチ 辛口 マスカット,162,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2SzRzXadrgoycm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1rSqX0qtwyNs9W|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1XB5932mfY51jx,611,0.39300862451394397
612,初亀,Hatsukame,静岡県,Shizuoka,202001,6,4.0111589431762695,0.3753291964530945,0.4566917717456818,0.20729243755340576,0.5220401287078857,0.4323398172855377,0.384898453950882, メロン ひろがる 辛口 キレ 冷酒 甘味 燗冷まし 旨味 ふっくら スッキリ まろやか するする ふんわり グレープフルーツ 酸味 ほのか 厚み なめらか 上品 複雑,226,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/13qsgiMv17mQQV|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2R3ameseNnURHK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2OAigpd3OQe6GD,612,0.39643196761608124
613,白隠正宗,Hakuin Masamune,静岡県,Shizuoka,202001,7,4.009663105010986,0.3285824954509735,0.3856540322303772,0.3838040828704834,0.5307915806770325,0.3715299069881439,0.4197913110256195, 桜 熱燗 辛口 ヨーグルト 常温 まろやか じっくり 優しい スッキリ キレ あっさり スイスイ 落ち着く ずっしり 燗冷まし ラム 複雑 燗酒 ふっくら 醤油,180,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2c3oDY0A3rvb7T|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2cqetL97pL4tue|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2dYFIAem3ClWKu,613,0.40335890154043835
614,志太泉,Shidaizumi,静岡県,Shizuoka,202001,8,4.007617473602295,0.2680776715278625,0.1886344701051712,0.15245205163955688,0.7423751354217529,0.3960754871368408,0.40163812041282654, 淡い 穏やか さっぱり マイルド じわじわ あっさり 常温 スッキリ カラメル 派手 冷酒 スイスイ とろみ ちびちび 辛口 リンゴ 苦味 まろやか キリリ 酸味,128,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Ayx7g02b5atoY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/PG5weGCZ9qCci|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1LiIAYhdNUAKL0,614,0.3582088227073352
615,花の舞,Hananomai,静岡県,Shizuoka,202001,9,4.0075364112853995,0.4661158323287964,0.2691846787929535,0.2629290223121643,0.3173553943634033,0.5189537405967712,0.5206885933876038, ワイン 辛口 スッキリ 熱燗 コーヒー 花 チーズ ゴクゴク フレッシュ キレ 軽快 醤油 ガス ほのか キリリ 甘味 優しい 控えめ ふくよか 華やか,189,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1hRMB23DYKV8ul|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2LGfRclhWoE5Eg|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2wa6V8g92o2TQn,615,0.3925378769636154
616,英君,,静岡県,Shizuoka,202001,10,4.0072174072265625,0.3627157211303711,0.4540072083473206,0.34022268652915955,0.5274997949600221,0.2503010034561157,0.4534938037395477, 甘味 酸味 ゴクゴク とろみ 苦味 梨 スッキリ ミルク フルーティ 旨味 厚み 香ばしい カルピス 落ち着く 冷酒 バランス メロン 軽快 控えめ 醤油,157,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2BORLvJEXETNQE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/20W0Wo8Hg9JBzY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2PeIOyBxp6lS0u,616,0.3980400363604228
617,喜久醉,,静岡県,Shizuoka,202001,11,4.007126331329347,0.35349738388877383,0.4059134060252114,0.3368254434949706,0.43622177289432135,0.39333216908024027,0.43701079672512394, こってり チーズ キャラメル 渋み 熱燗 さっぱり バランス キレ 常温 スッキリ 辛口 甘味,39,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1drEBBEDEkSRzL|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/qn6Awu8RqEE22|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/DEjVI2csspqfi,617,
618,富士錦,Fujinishiki,静岡県,Shizuoka,202001,12,4.007122993469238,0.6216181516647339,0.18604177236557007,0.2304929196834564,0.3389163017272949,0.2286181747913361,0.5989338755607605, プチプチ ずっしり 桜 派手 ツン 柔らかい マイルド さらり ジュース 梨 フレッシュ 綺麗 濃厚 まろやか メロン 常温 旨味 余韻 フルーティ 華やか,62,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AS6n2UoGdEvQy|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/fyUShEmaHMFJg|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2MlMebyzaiYkYP,618,0.3674368659655253
619,おんな泣かせ,Onnanakase,静岡県,Shizuoka,202001,13,4.0069923400878915,0.42311351196239944,0.37252485974234273,0.26758884680099776,0.41074695670345784,0.39021426867016884,0.474662602330254, 紹興酒 グイグイ 上品 心地よい 甘酸っぱい あっさり ワイン メロン キレ 控えめ キリリ スッキリ 綺麗 しっかり 常温 濃厚 辛口 フルーティ 甘味 酸味,46,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2WTKf8xX8kwk8L|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/u7URYaMipcJOP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/oobTvxOKUvGEI,619,
620,高砂,Takasago,静岡県,Shizuoka,202001,14,4.006917476654054,0.2581454813480377,0.2766702473163605,0.4161481559276581,0.5004969835281372,0.4962144792079926,0.432329922914505, ヨーグルト ずっしり みずみずしい 辛口 淡い ハチミツ まろやか 穀物 セメダイン 甘味 ピリリ キャラメル 桃 キリリ 旨味 バナナ 酸味 綺麗 するする 濃厚,96,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/11aTuLC2I7WOdn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2neWaqwgfM8Cj9|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PDy6eJ1JEn37t,620,0.3966675450404485
621,若竹,若竹,静岡県,Shizuoka,202001,15,4.006917476654054,0.4008213768115434,0.3848073327261327,0.2898343921042596,0.4158655975964948,0.3858613463503759,0.4646478968398693, キリリ 複雑 フレッシュ 優しい 辛口 旨味 甘味 常温 さっぱり さわやか 濃厚 苦味 フルーティ 酸味 しっかり,55,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Wm56hLzhnGw5D|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2V1oxRXjHKCH0y|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/FgSluX9sKvXwB,621,
622,杉錦,Suginishiki,静岡県,Shizuoka,202001,16,4.006810188293457,0.13862551748752594,0.4955474138259888,0.5809352993965149,0.4537390470504761,0.3191765248775482,0.2999618947505951, 熱燗 酸味 スパイシー 燗冷まし 渋み 燗酒 カラメル スモーキー しっかり アミノ酸 常温 ほのか コク チーズ 旨味 バランス ヨーグルト 複雑 まったり 軽快,75,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1kXRTm2mkg8R2f|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/wW4hOU7Vh8wlO|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1swGTMP9IBi9tU,622,0.3813309495647748
623,白隠政宗,,静岡県,Shizuoka,202001,17,4.006706237792969,0.2941766083240509,0.4570744335651398,0.3122877776622772,0.6382172703742981,0.2924298644065857,0.3379096388816833, 栗 マスカット 派手 穀物 熱燗 キリリ 複雑 渋み ジューシー 優しい 穏やか とろみ 冷酒 スッキリ 辛口 余韻 酸味 バランス 常温 ほのか,35,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2MDx0eWBHf6JHo|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2V8z1xdwKe6YSl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/25LyjHKi2t1xyY,623,0.38868259886900586
624,小夜衣,Sayogoromo,静岡県,Shizuoka,202001,18,4.006706237792969,0.3869636401574748,0.38795909580526433,0.2825933199108379,0.42748502575115505,0.410258476993766,0.4594054002730047, ふんわり コク スッキリ キレ 辛口 甘味,16,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1n9oHb97oVWrwS|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Vt1kc1PLf0w76|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1FOM81j33ZvP9l,624,
625,森本,森本,静岡県,Shizuoka,202001,19,4.006704807281493,0.4128109146179738,0.3997983607581255,0.2925362408744422,0.407826308891098,0.3807935508927925,0.4621777568093515, 旨味 バランス 酸味 濃厚 フルーティ しっかり 辛口 スッキリ 甘味,17,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vZlXc4uO3NjNd|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/5daobD3IO9nvD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/dmuWOWq8c98OS,625,
626,萩錦,Haginishiki,静岡県,Shizuoka,202001,20,4.006679058074951,0.3611906170845032,0.5187863111495972,0.4967776834964752,0.4824948906898498,0.08638180792331696,0.33667629957199097, ブドウ 柑橘 アミノ酸 ワイン フレッシュ 薄い ジュース 厚み 深み まったり ほのか なめらか さっぱり ヨーグルト 甘味 苦味 優しい 軽快 余韻 穏やか,22,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vIzo37gxOi69l|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2xIjVxUyvv9kNG|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1UaIrcWWqFf2,626,0.3803846016526222
628,英君,Eikun,静岡県,Shizuoka,202001,22,4.00665283203125,0.4061725601238476,0.38706527021834874,0.28026659653516894,0.4168055840568843,0.38878705583339107,0.4691550976478189, さらり メロン なめらか さわやか フルーティ 辛口 濃厚 しっかり スッキリ 酸味 旨味 甘味,22,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1bAWXKsD1VPsXQ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/HcuOgyYQ88zR1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/hLzl6oxwvQRdu,628,
629,葵天下,Aoitenka,静岡県,Shizuoka,202001,23,4.00665283203125,0.385419256458043,0.39228526996918395,0.3136265621724493,0.42536776141634364,0.3883058685082263,0.44683102149787607, どっしり 熱燗 上品 濃厚 スッキリ 辛口 酸味 旨味 甘味,12,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/14YPKRE2ftdBsb|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1kzfMyjbEh8UrF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AnVQH6p6MsFtc,629,
